Plot,Location,Year,Type,Rep,Block,Row,Col,DIISet,Female,FemaleGeno,Male,MaleGeno,Entry,Geno,Check?,Stand count,PlantHt,EarHt,Flavor,Tenderness,Husk,Tip,Width,Length,Pollen,Silk
11828,CAMP,2016,Hybrid,2,7,,,4,26,We1095407-2,21,We09404,129,We1095407-2 x We09404,,,80,20,2,4,2,1,14,15,60,
11829,CAMP,2016,Hybrid,2,7,,,4,31,We11407,24,We09423a,140,We11407 x We09423a,,,110,30,4,3,5,1,15,18,55,
11830,CAMP,2016,Hybrid,2,7,,,1,7,We05401,22,We09415,53,We05401 x We09415,,,100,30,3,3,4,3,14,15,56,
11901,CAMP,2016,Hybrid,2,8,,,2,15,We08408,29,We11403,84,We08408 x We11403,,,105,30,3,2,3,2,16,16,61,
11902,CAMP,2016,Hybrid,2,8,,,3,37,Wu04819,27,We1095407-4,113,Wu04819 x We1095407-4,,,140,40,,,3,1,15,18,62,
11903,CAMP,2016,Hybrid,2,8,,,2,9,We05410,5,We03418b,71,We05410 x We03418b,,,120,30,5,3,3,1,16,15,58,
11904,CAMP,2016,Hybrid,2,8,,,2,9,We05410,14,We08407,72,We05410 x We08407,,,110,30,5,3,5,2,15,16,56,
11905,CAMP,2016,Hybrid,2,8,,,4,26,We1095407-2,24,We09423a,130,We1095407-2 x We09423a,,,110,30,1,4,5,1,14,19,59,
11906,CAMP,2016,Hybrid,2,8,,,3,18,We08417,10,We06409b,96,We08417 x We06409b,,,120,30,2,2,2,1,13,16,63,
11907,CAMP,2016,Hybrid,2,8,,,4,2,We02402,8,We05407,116,We02402 x We05407,,,105,30,,,,,,,55,
11908,CAMP,2016,Hybrid,2,8,,,2,1,We01403,14,We08407,67,We01403 x We08407,,,125,30,2,2,5,1,15,15,62,
11909,CAMP,2016,Hybrid,2,8,,,4,39,Wu10802R,11,We06410,122,Wu10802R x We06410,,,120,35,2,2,4,2,15,15,62,
11910,CAMP,2016,Hybrid,2,8,,,4,39,Wu10802R,13,We07403b,123,Wu10802R x We07403b,,,110,30,1,2,4,4,16,16,58,
11911,CAMP,2016,Hybrid,2,8,,,3,16,We08411,30,We11406,94,We08411 x We11406,,,110,20,,,2,3,16,16,60,
11912,CAMP,2016,Hybrid,2,8,,,3,18,We08417,35,We12401,100,We08417 x We12401,,,110,35,2,3,5,3,15,16,62,
11913,CAMP,2016,Hybrid,2,8,,,3,16,We08411,25,We09426,92,We08411 x We09426,,,110,20,4,4,2,3,13,16,62,
11914,CAMP,2016,Hybrid,2,8,,,3,23,We09418,10,We06409b,106,We09418 x We06409b,,,100,25,5,2,1,4,15,17,56,
11915,CAMP,2016,Hybrid,2,8,,,3,18,We08417,30,We11406,99,We08417 x We11406,,,110,25,4,2,4,2,16,15,62,
11916,CAMP,2016,Hybrid,2,8,,,4,2,We02402,13,We07403b,118,We02402 x We07403b,,,100,30,1,3,2,1,14,16,61,
11917,CAMP,2016,Hybrid,2,8,,,,,,,,144,Tuxana,Check,,140,60,2,4,5,3,14,15,64,
11918,CAMP,2016,Hybrid,2,8,,,2,1,We01403,34,We11416,70,We01403 x We11416,,,130,50,2,4,4,1,14,15,62,
11919,CAMP,2016,Hybrid,2,8,,,,,,,,141,Ambrosia,Check,,120,35,5,4,3,1,15,17,61,
11920,CAMP,2016,Hybrid,2,8,,,1,4,We03418a,40,Wu10803R,49,We03418a x Wu10803R,,,130,30,5,2,3,5,15,17,60,
11921,CAMP,2016,Hybrid,2,8,,,1,38,Wu07812,40,Wu10803R,59,Wu07812 x Wu10803R,,,115,30,2,2,3,1,14,15,60,
11922,CAMP,2016,Hybrid,2,8,,,3,16,We08411,27,We1095407-4,93,We08411 x We1095407-4,,,13,40,4,2,3,2,15,17,62,
11923,CAMP,2016,Hybrid,2,8,,,,,,,,143,Temptation,Check,,125,30,5,2,2,2,15,17,59,
11924,CAMP,2016,Hybrid,2,8,,,4,2,We02402,21,We09404,119,We02402 x We09404,,,110,30,1,2,3,1,13,16,63,
11925,CAMP,2016,Hybrid,2,8,,,,,,,,145,Top Hat,Check,,115,35,,,3,3,13,14,62,
11926,CAMP,2016,Hybrid,2,8,,,,,,,,142,Who Gets Kissed?,Check,,110,30,4,4,5,1,13,15,62,
11927,CAMP,2016,Hybrid,2,8,,,2,33,We11409,29,We11403,89,We11409 x We11403,,,120,30,3,2,,,,,64,
11928,CAMP,2016,Hybrid,2,8,,,1,36,Wu04806,32,We11408,65,Wu04806 x We11408,,,100,20,,,5,1,14,16,61,
11929,CAMP,2016,Hybrid,2,8,,,2,12,We07403a,19,We08421a,78,We07403a x We08421a,,,95,20,3,2,,,,,56,
11930,CAMP,2016,Hybrid,2,8,,,4,31,We11407,8,We05407,136,We11407 x We05407,,,90,20,,,2,2,15,16,55,
12001,UL,2016,Inbred,1,1,,,,,,,,8,We05407,,,60,10,,,4,3,11,10,,
12002,UL,2016,Inbred,1,1,,,,,,,,28,We11401,,,90,35,,,4,,11,12,,
12003,UL,2016,Inbred,1,1,,,,,,,,3,We02406,,,80,25,,,4,,11,13,,
12004,UL,2016,Inbred,1,1,,,,,,,,35,We12401,,,80,25,,,3,,10,19,,
12005,UL,2016,Inbred,1,1,,,,,,,,30,We11406,,,75,20,,,1,,13,15,,
12006,UL,2016,Inbred,1,1,,,,,,,,34,We11416,,,90,30,,,5,,11,14,,
12007,UL,2016,Inbred,1,1,,,,,,,,2,We02402,,,95,50,,,1,,9,16,,
12008,UL,2016,Inbred,1,1,,,,,,,,26,We1095407-2,,,80,30,,,5,,11,17,,
12009,UL,2016,Inbred,1,1,,,,,,,,39,Wu10802R,,,70,30,,,5,,9,11,,
12010,UL,2016,Inbred,1,1,,,,,,,,21,We09404,,,70,30,,,5,1,12,14,,
12011,UL,2016,Inbred,1,1,,,,,,,,6,We04401,,,90,30,,,4,1,12,15,,
12012,UL,2016,Inbred,1,1,,,,,,,,22,We09415,,,100,60,,,3,,10,16,,
12013,UL,2016,Inbred,1,1,,,,,,,,17,We08413,,,60,15,,,4,1,10,13,,
12014,UL,2016,Inbred,1,1,,,,,,,,5,We03418b,,,100,30,,,4,,11,15,,
12015,UL,2016,Inbred,1,1,,,,,,,,20,We09403,,,90,30,,,5,1,12,12,,
12016,UL,2016,Inbred,1,1,,,,,,,,11,We06410,,,105,40,,,4,1,12,12,,
12017,UL,2016,Inbred,1,1,,,,,,,,12,We07403a,,,80,35,,,4,3,11,13,,
12018,UL,2016,Inbred,1,1,,,,,,,,7,We05401,,,80,25,,,4,4,11,11,,
12019,UL,2016,Inbred,1,1,,,,,,,,19,We08421a,,,95,40,,,3,1,12,17,,
12020,UL,2016,Inbred,1,1,,,,,,,,18,We08417,,,110,40,,,5,,12,11,,
12021,UL,2016,Inbred,1,1,,,,,,,,38,Wu07812,,,110,45,,,5,,11,12,,
12022,UL,2016,Inbred,1,1,,,,,,,,16,We08411,,,60,20,,,5,,13,14,,
12023,UL,2016,Inbred,1,1,,,,,,,,37,Wu04819,,,90,40,,,1,1,12,16,,
12024,UL,2016,Inbred,1,1,,,,,,,,29,We11403,,,95,30,,,3,,12,12,,
12025,UL,2016,Inbred,1,1,,,,,,,,36,Wu04806,,,90,25,,,2,,11,12,,
12026,UL,2016,Inbred,1,1,,,,,,,,15,We08408,,,95,20,,,2,1,13,14,,
12027,UL,2016,Inbred,1,1,,,,,,,,10,We06409b,,,85,30,,,4,1,13,16,,
12028,UL,2016,Inbred,1,1,,,,,,,,1,We01403,,,90,20,,,5,,12,11,,
12029,UL,2016,Inbred,1,1,,,,,,,,9,We05410,,,110,35,,,3,,12,15,,
12030,UL,2016,Inbred,1,1,,,,,,,,27,We1095407-4,,,115,50,,,5,,11,16,,
12031,UL,2016,Inbred,1,1,,,,,,,,14,We08407,,,90,30,,,4,3,12,14,,
12032,UL,2016,Inbred,1,1,,,,,,,,40,Wu10803R,,,105,50,,,5,,10,11,,
12033,UL,2016,Inbred,1,1,,,,,,,,31,We11407,,,80,30,,,3,,12,18,,
12034,UL,2016,Inbred,1,1,,,,,,,,13,We07403b,,,85,15,,,5,1,12,16,,
12035,UL,2016,Inbred,1,1,,,,,,,,32,We11408,,,80,20,,,2,,13,19,,
12036,UL,2016,Inbred,1,1,,,,,,,,33,We11409,,,105,30,,,,,,,,
12037,UL,2016,Inbred,1,1,,,,,,,,4,We03418a,,,90,30,,,3,,14,16,,
12038,UL,2016,Inbred,1,1,,,,,,,,23,We09418,,,50,20,,,3,1,12,13,,
12039,UL,2016,Inbred,1,1,,,,,,,,25,We09426,,,100,35,,,2,2,12,15,,
12040,UL,2016,Inbred,1,1,,,,,,,,24,We09423a,,,80,30,,,5,,9,11,,
12101,UL,2016,Inbred,2,2,,,,,,,,12,We07403a,,,90,20,,,3,1,12,15,,
12102,UL,2016,Inbred,2,2,,,,,,,,28,We11401,,,125,75,,,5,1,12,13,,
12103,UL,2016,Inbred,2,2,,,,,,,,23,We09418,,,60,30,,,4,,12,13,,
12104,UL,2016,Inbred,2,2,,,,,,,,5,We03418b,,,100,35,,,2,3,11,13,,
12105,UL,2016,Inbred,2,2,,,,,,,,37,Wu04819,,,95,40,,,5,,11,12,,
12106,UL,2016,Inbred,2,2,,,,,,,,11,We06410,,,115,30,,,5,1,15,15,,
12107,UL,2016,Inbred,2,2,,,,,,,,13,We07403b,,,70,20,,,4,1,14,17,,
12108,UL,2016,Inbred,2,2,,,,,,,,30,We11406,,,85,15,,,2,1,15,16,,
12109,UL,2016,Inbred,2,2,,,,,,,,32,We11408,,,65,20,,,3,,14,17,,
12110,UL,2016,Inbred,2,2,,,,,,,,20,We09403,,,90,20,,,4,4,12,13,,
12111,UL,2016,Inbred,2,2,,,,,,,,38,Wu07812,,,115,40,,,4,,10,11,,
12112,UL,2016,Inbred,2,2,,,,,,,,16,We08411,,,80,25,,,4,,12,14,,
12113,UL,2016,Inbred,2,2,,,,,,,,14,We08407,,,80,20,,,4,,12,12,,
12114,UL,2016,Inbred,2,2,,,,,,,,40,Wu10803R,,,95,50,,,5,,9,10,,
12115,UL,2016,Inbred,2,2,,,,,,,,1,We01403,,,105,50,,,5,,12,11,,
12116,UL,2016,Inbred,2,2,,,,,,,,7,We05401,,,65,10,,,3,4,11,13,,
12117,UL,2016,Inbred,2,2,,,,,,,,24,We09423a,,,85,30,,,5,,9,10,,
12118,UL,2016,Inbred,2,2,,,,,,,,17,We08413,,,80,30,,,,,,,,
12119,UL,2016,Inbred,2,2,,,,,,,,4,We03418a,,,90,30,,,4,,13,16,,
12120,UL,2016,Inbred,2,2,,,,,,,,22,We09415,,,105,60,,,5,,10,15,,
12121,UL,2016,Inbred,2,2,,,,,,,,31,We11407,,,80,30,,,5,,12,18,,
12122,UL,2016,Inbred,2,2,,,,,,,,26,We1095407-2,,,105,40,,,5,,11,18,,
12123,UL,2016,Inbred,2,2,,,,,,,,25,We09426,,,90,45,,,,,,,,
12124,UL,2016,Inbred,2,2,,,,,,,,27,We1095407-4,,,110,50,,,4,,11,19,,
12125,UL,2016,Inbred,2,2,,,,,,,,3,We02406,,,90,35,,,4,1,12,14,,
12126,UL,2016,Inbred,2,2,,,,,,,,18,We08417,,,105,45,,,5,,12,14,,
12127,UL,2016,Inbred,2,2,,,,,,,,8,We05407,,,65,25,,,5,2,12,11,,
12128,UL,2016,Inbred,2,2,,,,,,,,19,We08421a,,,105,50,,,3,1,13,13,,
12129,UL,2016,Inbred,2,2,,,,,,,,21,We09404,,,70,30,,,5,1,13,15,,
12130,UL,2016,Inbred,2,2,,,,,,,,9,We05410,,,125,45,,,4,,12,18,,
12131,UL,2016,Inbred,2,2,,,,,,,,29,We11403,,,110,50,,,3,2,12,11,,
12132,UL,2016,Inbred,2,2,,,,,,,,35,We12401,,,95,30,,,4,,10,16,,
12133,UL,2016,Inbred,2,2,,,,,,,,15,We08408,,,100,40,,,,4,12,15,,
12134,UL,2016,Inbred,2,2,,,,,,,,36,Wu04806,,,90,25,,,3,,12,14,,
12135,UL,2016,Inbred,2,2,,,,,,,,39,Wu10802R,,,85,40,,,5,,9,9,,
12136,UL,2016,Inbred,2,2,,,,,,,,33,We11409,,,80,25,,,5,,10,12,,
12137,UL,2016,Inbred,2,2,,,,,,,,2,We02402,,,90,50,,,1,,9,15,,
12138,UL,2016,Inbred,2,2,,,,,,,,10,We06409b,,,105,30,,,3,,10,13,,
12139,UL,2016,Inbred,2,2,,,,,,,,34,We11416,,,110,60,,,4,4,12,14,,
12140,UL,2016,Inbred,2,2,,,,,,,,6,We04401,,,0,20,,,4,1,12,14,,
12201,UL,2016,Hybrid,1,1,,,2,12,We07403a,34,We11416,80,We07403a x We11416,,,115,50,,,3,4,13,17,,
12202,UL,2016,Hybrid,1,1,,,2,33,We11409,14,We08407,87,We11409 x We08407,,,100,40,,,3,4,14,15,,
12203,UL,2016,Hybrid,1,1,,,4,31,We11407,8,We05407,136,We11407 x We05407,,,90,30,,,3,3,14,19,,
12204,UL,2016,Hybrid,1,1,,,4,31,We11407,24,We09423a,140,We11407 x We09423a,,,95,40,,,4,1,13,22,,
12205,UL,2016,Hybrid,1,1,,,,,,,,141,Ambrosia,Check,,125,60,,,,,,,,
12206,UL,2016,Hybrid,1,1,,,,,,,,144,Tuxana,Check,,140,60,,,,4,14,19,,
12207,UL,2016,Hybrid,1,1,,,2,12,We07403a,29,We11403,79,We07403a x We11403,,,120,50,,,1,1,17,20,,
12208,UL,2016,Hybrid,1,1,,,,,,,,145,Top Hat,Check,,100,30,,,4,5,13,18,,
12209,UL,2016,Hybrid,1,1,,,1,7,We05401,32,We11408,55,We05401 x We11408,,,105,30,,,4,2,14,16,,
12210,UL,2016,Hybrid,1,1,,,4,39,Wu10802R,8,We05407,121,Wu10802R x We05407,,,120,40,,,3,4,15,17,,
12211,UL,2016,Hybrid,1,1,,,,,,,,143,Temptation,Check,,130,50,,,2,5,15,18,,
12212,UL,2016,Hybrid,1,1,,,3,16,We08411,25,We09426,92,We08411 x We09426,,,135,50,,,1,4,15,20,,
12213,UL,2016,Hybrid,1,1,,,3,20,We09403,10,We06409b,101,We09403 x We06409b,,,140,40,,,2,4,16,19,,
12214,UL,2016,Hybrid,1,1,,,2,9,We05410,5,We03418b,71,We05410 x We03418b,,,130,40,,,4,3,15,17,,
12215,UL,2016,Hybrid,1,1,,,2,9,We05410,29,We11403,74,We05410 x We11403,,,155,50,,,3,2,18,18,,
12216,UL,2016,Hybrid,1,1,,,,,,,,142,Who Gets Kissed?,Check,,140,70,,,4,2,14,18,,
12217,UL,2016,Hybrid,1,1,,,1,3,We02406,40,Wu10803R,44,We02406 x Wu10803R,,,130,60,,,4,3,14,17,,
12218,UL,2016,Hybrid,1,1,,,1,3,We02406,22,We09415,43,We02406 x We09415,,,120,40,,,4,2,13,20,,
12219,UL,2016,Hybrid,1,1,,,2,12,We07403a,19,We08421a,78,We07403a x We08421a,,,105,40,,,2,3,15,18,,
12220,UL,2016,Hybrid,1,1,,,3,37,Wu04819,10,We06409b,111,Wu04819 x We06409b,,,110,40,,,3,1,14,16,,
12221,UL,2016,Hybrid,1,1,,,4,31,We11407,21,We09404,139,We11407 x We09404,,,100,30,,,3,2,15,19,,
12222,UL,2016,Hybrid,1,1,,,2,12,We07403a,14,We08407,77,We07403a x We08407,,,105,25,,,4,4,16,17,,
12223,UL,2016,Hybrid,1,1,,,4,39,Wu10802R,24,We09423a,125,Wu10802R x We09423a,,,130,60,,,5,4,14,15,,
12224,UL,2016,Hybrid,1,1,,,4,26,We1095407-2,21,We09404,129,We1095407-2 x We09404,,,10,40,,,5,,15,16,,
12225,UL,2016,Hybrid,1,1,,,3,20,We09403,35,We12401,105,We09403 x We12401,,,125,50,,,4,4,15,18,,
12226,UL,2016,Hybrid,1,1,,,3,23,We09418,10,We06409b,107,We09418 x We09426,,,110,40,,,2,3,14,18,,
12227,UL,2016,Hybrid,1,1,,,3,23,We09418,30,We11406,109,We09418 x We11406,,,95,40,,,2,4,15,17,,
12228,UL,2016,Hybrid,1,1,,,4,28,We11401,24,We09423a,135,We11401 x We09423a,,,145,50,,,5,1,16,17,,
12229,UL,2016,Hybrid,1,1,,,1,38,Wu07812,17,We08413,57,Wu07812 x We08413,,,120,50,,,4,3,13,15,,
12230,UL,2016,Hybrid,1,1,,,4,39,Wu10802R,21,We09404,124,Wu10802R x We09404,,,130,55,,,5,5,15,18,,
12301,UL,2016,Hybrid,1,2,,,2,1,We01403,34,We11416,70,We01403 x We11416,,,140,60,,,,,,,,
12302,UL,2016,Hybrid,1,2,,,1,7,We05401,22,We09415,53,We05401 x We09415,,,100,40,,,3,5,14,17,,
12303,UL,2016,Hybrid,1,2,,,2,15,We08408,14,We08407,82,We08408 x We08407,,,110,25,,,5,5,15,15,,
12304,UL,2016,Hybrid,1,2,,,1,7,We05401,6,We04401,51,We05401 x We04401,,,110,40,,,2,4,16,17,,
12305,UL,2016,Hybrid,1,2,,,3,18,We08417,30,We11406,99,We08417 x We11406,,,130,40,,,,,,,,
12306,UL,2016,Hybrid,1,2,,,2,9,We05410,19,We08421a,73,We05410 x We08421a,,,135,60,,,5,3,16,18,,
12307,UL,2016,Hybrid,1,2,,,1,36,Wu04806,32,We11408,65,Wu04806 x We11408,,,135,50,,,2,2,16,19,,
12308,UL,2016,Hybrid,1,2,,,1,38,Wu07812,32,We11408,60,Wu07812 x We11408,,,140,40,,,,1,15,19,,
12309,UL,2016,Hybrid,1,2,,,1,4,We03418a,32,We11408,50,We03418a x We11408,,,130,40,,,2,3,15,20,,
12310,UL,2016,Hybrid,1,2,,,2,9,We05410,14,We08407,72,We05410 x We08407,,,110,40,,,5,4,14,16,,
12311,UL,2016,Hybrid,1,2,,,4,28,We11401,8,We05407,131,We11401 x We05407,,,135,50,,,4,3,15,16,,
12312,UL,2016,Hybrid,1,2,,,1,7,We05401,40,Wu10803R,54,We05401 x Wu10803R,,,120,40,,,5,3,14,16,,
12313,UL,2016,Hybrid,1,2,,,1,4,We03418a,6,We04401,46,We03418a x We04401,,,135,40,,,3,3,15,18,,
12314,UL,2016,Hybrid,1,2,,,4,28,We11401,13,We07403b,133,We11401 x We07403b,,,145,50,,,3,3,17,18,,
12315,UL,2016,Hybrid,1,2,,,,,,,,145,Top Hat,Check,,150,70,,,3,4,15,17,,
12316,UL,2016,Hybrid,1,2,,,1,7,We05401,17,We08413,52,We05401 x We08413,,,105,30,,,,5,14,15,,
12317,UL,2016,Hybrid,1,2,,,1,36,Wu04806,22,We09415,63,Wu04806 x We09415,,,155,75,,,3,2,15,20,,
12318,UL,2016,Hybrid,1,2,,,3,16,We08411,35,We12401,95,We08411 x We12401,,,105,40,,,3,3,15,18,,
12319,UL,2016,Hybrid,1,2,,,3,37,Wu04819,30,We11406,114,Wu04819 x We11406,,,125,50,,,2,4,17,17,,
12320,UL,2016,Hybrid,1,2,,,4,2,We02402,21,We09404,119,We02402 x We09404,,,130,60,,,2,1,14,19,,
12321,UL,2016,Hybrid,1,2,,,4,39,Wu10802R,13,We07403b,123,Wu10802R x We07403b,,,130,60,,,5,4,15,18,,
12322,UL,2016,Hybrid,1,2,,,4,2,We02402,24,We09423a,120,We02402 x We09423a,,,130,70,,,4,3,12,17,,
12323,UL,2016,Hybrid,1,2,,,,,,,,144,Tuxana,Check,,40,80,,,4,3,14,18,,
12324,UL,2016,Hybrid,1,2,,,,,,,,141,Ambrosia,Check,,130,60,,,3,2,16,20,,
12325,UL,2016,Hybrid,1,2,,,,,,,,142,Who Gets Kissed?,Check,,130,55,,,4,2,13,17,,
12326,UL,2016,Hybrid,1,2,,,3,16,We08411,10,We06409b,91,We08411 x We06409b,,,125,50,,,,5,15,18,,
12327,UL,2016,Hybrid,1,2,,,,,,,,143,Temptation,Check,,130,50,,,3,4,15,17,,
12328,UL,2016,Hybrid,1,2,,,3,16,We08411,27,We1095407-4,93,We08411 x We1095407-4,,,155,60,,,4,3,15,19,,
12329,UL,2016,Hybrid,1,2,,,1,38,Wu07812,40,Wu10803R,59,Wu07812 x Wu10803R,,,130,60,,,4,2,14,17,,
12330,UL,2016,Hybrid,1,2,,,2,33,We11409,5,We03418b,86,We11409 x We03418b,,,130,50,,,1,4,16,19,,
12401,UL,2016,Hybrid,1,3,,,4,2,We02402,11,We06410,117,We02402 x We06410,,,125,50,,,3,1,12,18,,
12402,UL,2016,Hybrid,1,3,,,,,,,,142,Who Gets Kissed?,Check,,110,60,,,3,,14,17,,
12403,UL,2016,Hybrid,1,3,,,,,,,,144,Tuxana,Check,,130,70,,,5,5,13,18,,
12404,UL,2016,Hybrid,1,3,,,,,,,,145,Top Hat,Check,,110,50,,,2,4,13,16,,
12405,UL,2016,Hybrid,1,3,,,4,39,Wu10802R,11,We06410,122,Wu10802R x We06410,,,135,60,,,5,4,15,15,,
12406,UL,2016,Hybrid,1,3,,,2,1,We01403,14,We08407,67,We01403 x We08407,,,120,50,,,5,3,14,17,,
12407,UL,2016,Hybrid,1,3,,,3,23,We09418,35,We12401,110,We09418 x We12401,,,75,70,,,3,2,15,17,,
12408,UL,2016,Hybrid,1,3,,,2,9,We05410,34,We11416,75,We05410 x We11416,,,130,60,,,5,4,15,20,,
12409,UL,2016,Hybrid,1,3,,,,,,,,141,Ambrosia,Check,,105,50,,,2,3,14,20,,
12410,UL,2016,Hybrid,1,3,,,4,31,We11407,13,We07403b,138,We11407 x We07403b,,,105,30,,,1,3,15,21,,
12411,UL,2016,Hybrid,1,3,,,2,15,We08408,19,We08421a,83,We08408 x We08421a,,,100,40,,,3,1,14,17,,
12412,UL,2016,Hybrid,1,3,,,1,4,We03418a,17,We08413,47,We03418a x We08413,,,125,40,,,2,3,13,17,,
12413,UL,2016,Hybrid,1,3,,,3,18,We08417,10,We06409b,96,We08417 x We06409b,,,130,50,,,4,,11,17,,
12414,UL,2016,Hybrid,1,3,,,,,,,,143,Temptation,Check,,130,50,,,3,5,16,19,,
12415,UL,2016,Hybrid,1,3,,,1,36,Wu04806,6,We04401,61,Wu04806 x We04401,,,135,40,,,3,2,16,18,,
12416,UL,2016,Hybrid,1,3,,,4,26,We1095407-2,24,We09423a,130,We1095407-2 x We09423a,,,130,40,,,4,4,14,20,,
12417,UL,2016,Hybrid,1,3,,,1,3,We02406,32,We11408,45,We02406 x We11408,,,110,50,,,1,1,15,20,,
12418,UL,2016,Hybrid,1,3,,,4,28,We11401,21,We09404,134,We11401 x We09404,,,135,50,,,2,2,15,16,,
12419,UL,2016,Hybrid,1,3,,,2,33,We11409,34,We11416,90,We11409 x We11416,,,145,70,,,3,3,14,15,,
12420,UL,2016,Hybrid,1,3,,,4,26,We1095407-2,8,We05407,126,We1095407-2 x We05407,,,115,40,,,4,4,15,17,,
12421,UL,2016,Hybrid,1,3,,,4,28,We11401,11,We06410,132,We11401 x We06410,,,140,60,,,5,2,16,16,,
12422,UL,2016,Hybrid,1,3,,,2,15,We08408,29,We11403,84,We08408 x We11403,,,140,50,,,3,3,16,17,,
12423,UL,2016,Hybrid,1,3,,,3,37,Wu04819,27,We1095407-4,113,Wu04819 x We1095407-4,,,160,60,,,5,3,14,18,,
12424,UL,2016,Hybrid,1,3,,,3,23,We09418,27,We1095407-4,108,We09418 x We1095407-4,,,120,50,,,3,5,15,19,,
12425,UL,2016,Hybrid,1,3,,,2,15,We08408,34,We11416,85,We08408 x We11416,,,140,60,,,3,5,14,16,,
12426,UL,2016,Hybrid,1,3,,,3,20,We09403,25,We09426,102,We09403 x We09426,,,135,45,,,1,4,14,21,,
12427,UL,2016,Hybrid,1,3,,,4,2,We02402,8,We05407,116,We02402 x We05407,,,140,60,,,2,3,13,18,,
12428,UL,2016,Hybrid,1,3,,,1,36,Wu04806,40,Wu10803R,64,Wu04806 x Wu10803R,,,150,60,,,2,4,15,17,,
12429,UL,2016,Hybrid,1,3,,,2,1,We01403,19,We08421a,68,We01403 x We08421a,,,160,60,,,5,1,15,18,,
12430,UL,2016,Hybrid,1,3,,,2,1,We01403,5,We03418b,66,We01403 x We03418b,,,145,50,,,5,3,14,16,,
12501,UL,2016,Hybrid,1,4,,,2,12,We07403a,5,We03418b,76,We07403a x We03418b,,,120,40,,,2,4,15,20,,
12502,UL,2016,Hybrid,1,4,,,1,36,Wu04806,17,We08413,62,Wu04806 x We08413,,,100,30,,,2,3,15,17,,
12503,UL,2016,Hybrid,1,4,,,3,18,We08417,27,We1095407-4,98,We08417 x We1095407-4,,,135,55,,,5,3,14,18,,
12504,UL,2016,Hybrid,1,4,,,3,37,Wu04819,35,We12401,115,Wu04819 x We12401,,,110,25,,,4,2,14,17,,
12505,UL,2016,Hybrid,1,4,,,3,23,We09418,10,We06409b,106,We09418 x We06409b,,,110,45,,,3,3,16,18,,
12506,UL,2016,Hybrid,1,4,,,3,37,Wu04819,25,We09426,112,Wu04819 x We09426,,,140,50,,,1,1,15,20,,
12507,UL,2016,Hybrid,1,4,,,1,4,We03418a,40,Wu10803R,49,We03418a x Wu10803R,,,140,60,,,3,4,15,15,,
12508,UL,2016,Hybrid,1,4,,,4,31,We11407,11,We06410,137,We11407 x We06410,,,120,40,,,3,1,16,19,,
12509,UL,2016,Hybrid,1,4,,,,,,,,145,Top Hat,Check,,120,50,,,3,4,12,15,,
12510,UL,2016,Hybrid,1,4,,,2,33,We11409,19,We08421a,88,We11409 x We08421a,,,125,55,,,2,2,15,17,,
12511,UL,2016,Hybrid,1,4,,,3,20,We09403,27,We1095407-4,103,We09403 x We1095407-4,,,165,80,,,,,,,,
12512,UL,2016,Hybrid,1,4,,,2,1,We01403,29,We11403,69,We01403 x We11403,,,155,80,,,5,1,17,17,,
12513,UL,2016,Hybrid,1,4,,,1,3,We02406,17,We08413,42,We02406 x We08413,,,110,40,,,1,4,15,17,,
12514,UL,2016,Hybrid,1,4,,,3,18,We08417,25,We09426,97,We08417 x We09426,,,135,55,,,3,3,15,17,,
12515,UL,2016,Hybrid,1,4,,,3,20,We09403,30,We11406,104,We09403 x We11406,,,100,40,,,1,3,15,17,,
12516,UL,2016,Hybrid,1,4,,,2,15,We08408,5,We03418b,81,We08408 x We03418b,,,125,50,,,3,4,15,16,,
12517,UL,2016,Hybrid,1,4,,,4,26,We1095407-2,13,We07403b,128,We1095407-2 x We07403b,,,130,50,,,2,4,15,20,,
12518,UL,2016,Hybrid,1,4,,,1,38,Wu07812,6,We04401,56,Wu07812 x We04401,,,130,50,,,3,4,15,18,,
12519,UL,2016,Hybrid,1,4,,,1,38,Wu07812,22,We09415,58,Wu07812 x We09415,,,140,60,,,,,,,,
12520,UL,2016,Hybrid,1,4,,,4,26,We1095407-2,11,We06410,127,We1095407-2 x We06410,,,140,50,,,4,3,15,18,,
12521,UL,2016,Hybrid,1,4,,,1,4,We03418a,22,We09415,48,We03418a x We09415,,,140,60,,,1,5,16,21,,
12522,UL,2016,Hybrid,1,4,,,2,33,We11409,29,We11403,89,We11409 x We11403,,,150,70,,,3,3,17,16,,
12523,UL,2016,Hybrid,1,4,,,4,2,We02402,13,We07403b,118,We02402 x We07403b,,,130,55,,,1,4,13,19,,
12524,UL,2016,Hybrid,1,4,,,3,18,We08417,35,We12401,100,We08417 x We12401,,,125,45,,,5,1,11,16,,
12525,UL,2016,Hybrid,1,4,,,,,,,,144,Tuxana,Check,,130,65,,,4,3,13,19,,
12526,UL,2016,Hybrid,1,4,,,1,3,We02406,6,We04401,41,We02406 x We04401,,,110,40,,,3,4,13,16,,
12527,UL,2016,Hybrid,1,4,,,3,16,We08411,30,We11406,94,We08411 x We11406,,,110,30,,,4,2,14,17,,
12528,UL,2016,Hybrid,1,4,,,,,,,,143,Temptation,Check,,105,50,,,2,4,12,14,,
12529,UL,2016,Hybrid,1,4,,,,,,,,141,Ambrosia,Check,,100,40,,,2,2,13,17,,
